FIPS,Attribute_x,Value_x,Attribute_y,Value_y,Attribute,Value
18063,ForeignBornPct,5.053457292,NumCivEmployed,92318.0,Median_HH_Inc_ACS,87961.0
18065,ForeignBornPct,0.730703891,NumCivEmployed,20565.0,Median_HH_Inc_ACS,54154.0
18067,ForeignBornPct,2.045615424,NumCivEmployed,37572.0,Median_HH_Inc_ACS,59238.0
18069,ForeignBornPct,1.473805097,NumCivEmployed,18413.0,Median_HH_Inc_ACS,56705.0
18071,ForeignBornPct,5.173239314,NumCivEmployed,21443.0,Median_HH_Inc_ACS,59504.0
18073,ForeignBornPct,2.729806702,NumCivEmployed,15133.0,Median_HH_Inc_ACS,69632.0
18075,ForeignBornPct,1.370928537,NumCivEmployed,9450.0,Median_HH_Inc_ACS,48904.0
18077,ForeignBornPct,1.306060606,NumCivEmployed,14722.0,Median_HH_Inc_ACS,53784.0
18079,ForeignBornPct,1.176726167,NumCivEmployed,13428.0,Median_HH_Inc_ACS,63612.0
18081,ForeignBornPct,4.414701482,NumCivEmployed,81219.0,Median_HH_Inc_ACS,77977.0
18083,ForeignBornPct,1.531818932,NumCivEmployed,17419.0,Median_HH_Inc_ACS,51784.0
18085,ForeignBornPct,5.16774588,NumCivEmployed,40548.0,Median_HH_Inc_ACS,66764.0
18087,ForeignBornPct,1.808656605,NumCivEmployed,17510.0,Median_HH_Inc_ACS,75624.0
18089,ForeignBornPct,6.940162323,NumCivEmployed,224419.0,Median_HH_Inc_ACS,62052.0
18091,ForeignBornPct,3.110069172,NumCivEmployed,49174.0,Median_HH_Inc_ACS,60226.0
18093,ForeignBornPct,1.460128952,NumCivEmployed,21108.0,Median_HH_Inc_ACS,60041.0
18095,ForeignBornPct,1.702592339,NumCivEmployed,58121.0,Median_HH_Inc_ACS,54491.0
18097,ForeignBornPct,9.89209338,NumCivEmployed,476559.0,Median_HH_Inc_ACS,54601.0
18099,ForeignBornPct,4.365998917,NumCivEmployed,21618.0,Median_HH_Inc_ACS,58296.0
18101,ForeignBornPct,0.080930703,NumCivEmployed,4526.0,Median_HH_Inc_ACS,57199.0
18103,ForeignBornPct,1.307479224,NumCivEmployed,15618.0,Median_HH_Inc_ACS,53762.0
18105,ForeignBornPct,8.092646356,NumCivEmployed,69469.0,Median_HH_Inc_ACS,54096.0
18107,ForeignBornPct,3.118497643,NumCivEmployed,18564.0,Median_HH_Inc_ACS,58311.0
18109,ForeignBornPct,1.37266437,NumCivEmployed,34179.0,Median_HH_Inc_ACS,71882.0
18111,ForeignBornPct,3.627839885,NumCivEmployed,6205.0,Median_HH_Inc_ACS,62306.0
18113,ForeignBornPct,5.480726535,NumCivEmployed,22831.0,Median_HH_Inc_ACS,63292.0
18115,ForeignBornPct,0.91047041,NumCivEmployed,2888.0,Median_HH_Inc_ACS,63036.0
18117,ForeignBornPct,1.761846902,NumCivEmployed,9095.0,Median_HH_Inc_ACS,56572.0
18119,ForeignBornPct,0.418233083,NumCivEmployed,9796.0,Median_HH_Inc_ACS,53831.0
18121,ForeignBornPct,1.035793087,NumCivEmployed,6128.0,Median_HH_Inc_ACS,57156.0
18123,ForeignBornPct,0.877238787,NumCivEmployed,8337.0,Median_HH_Inc_ACS,54387.0
18125,ForeignBornPct,0.785597381,NumCivEmployed,5615.0,Median_HH_Inc_ACS,57283.0
18127,ForeignBornPct,3.752763224,NumCivEmployed,82526.0,Median_HH_Inc_ACS,76736.0
18129,ForeignBornPct,0.920912217,NumCivEmployed,12262.0,Median_HH_Inc_ACS,69323.0
18131,ForeignBornPct,2.096670935,NumCivEmployed,5860.0,Median_HH_Inc_ACS,52098.0
18133,ForeignBornPct,2.682013139,NumCivEmployed,16569.0,Median_HH_Inc_ACS,64993.0
18135,ForeignBornPct,1.705765569,NumCivEmployed,11279.0,Median_HH_Inc_ACS,54912.0
18137,ForeignBornPct,1.460988499,NumCivEmployed,14566.0,Median_HH_Inc_ACS,64221.0
18139,ForeignBornPct,0.682389561,NumCivEmployed,7512.0,Median_HH_Inc_ACS,58887.0
18141,ForeignBornPct,6.310995446,NumCivEmployed,131309.0,Median_HH_Inc_ACS,58599.0
18143,ForeignBornPct,0.650473446,NumCivEmployed,10571.0,Median_HH_Inc_ACS,45794.0
18145,ForeignBornPct,2.688232013,NumCivEmployed,22485.0,Median_HH_Inc_ACS,64070.0
18147,ForeignBornPct,2.526442428,NumCivEmployed,9732.0,Median_HH_Inc_ACS,59624.0
18149,ForeignBornPct,1.675617616,NumCivEmployed,9530.0,Median_HH_Inc_ACS,52802.0
18151,ForeignBornPct,1.268216062,NumCivEmployed,16593.0,Median_HH_Inc_ACS,61698.0
18153,ForeignBornPct,0.413183434,NumCivEmployed,8545.0,Median_HH_Inc_ACS,49393.0
18155,ForeignBornPct,2.431610942,NumCivEmployed,4259.0,Median_HH_Inc_ACS,56268.0
18157,ForeignBornPct,11.61049898,NumCivEmployed,92409.0,Median_HH_Inc_ACS,53468.0
18159,ForeignBornPct,1.170699804,NumCivEmployed,7627.0,Median_HH_Inc_ACS,65983.0
18161,ForeignBornPct,2.423217808,NumCivEmployed,3580.0,Median_HH_Inc_ACS,60750.0
18163,ForeignBornPct,3.233256351,NumCivEmployed,87885.0,Median_HH_Inc_ACS,54044.0
18165,ForeignBornPct,0.65904245,NumCivEmployed,6709.0,Median_HH_Inc_ACS,53396.0
18167,ForeignBornPct,2.977760671,NumCivEmployed,48535.0,Median_HH_Inc_ACS,48552.0
18169,ForeignBornPct,1.343187661,NumCivEmployed,14412.0,Median_HH_Inc_ACS,59611.0
18171,ForeignBornPct,0.747330961,NumCivEmployed,4156.0,Median_HH_Inc_ACS,68136.0
18173,ForeignBornPct,4.163586315,NumCivEmployed,31804.0,Median_HH_Inc_ACS,85613.0
18175,ForeignBornPct,0.792149866,NumCivEmployed,12988.0,Median_HH_Inc_ACS,53932.0
18177,ForeignBornPct,2.459902685,NumCivEmployed,30292.0,Median_HH_Inc_ACS,49952.0
18179,ForeignBornPct,1.622602569,NumCivEmployed,14313.0,Median_HH_Inc_ACS,62802.0
18181,ForeignBornPct,4.464685073,NumCivEmployed,11275.0,Median_HH_Inc_ACS,60327.0
18183,ForeignBornPct,1.483200188,NumCivEmployed,16951.0,Median_HH_Inc_ACS,67716.0
19000,ForeignBornPct,5.468986408,NumCivEmployed,1620796.0,Median_HH_Inc_ACS,65429.0
19001,ForeignBornPct,1.290496034,NumCivEmployed,3637.0,Median_HH_Inc_ACS,57944.0
19003,ForeignBornPct,0.297538545,NumCivEmployed,1700.0,Median_HH_Inc_ACS,57981.0
19005,ForeignBornPct,5.317031561,NumCivEmployed,6796.0,Median_HH_Inc_ACS,59461.0
19007,ForeignBornPct,0.836718115,NumCivEmployed,4829.0,Median_HH_Inc_ACS,46900.0
19009,ForeignBornPct,0.901537918,NumCivEmployed,2843.0,Median_HH_Inc_ACS,54643.0
19011,ForeignBornPct,0.725033133,NumCivEmployed,13105.0,Median_HH_Inc_ACS,72334.0
19013,ForeignBornPct,6.535206551,NumCivEmployed,66984.0,Median_HH_Inc_ACS,57191.0
19015,ForeignBornPct,1.695295835,NumCivEmployed,14122.0,Median_HH_Inc_ACS,70984.0
19017,ForeignBornPct,1.954711821,NumCivEmployed,12963.0,Median_HH_Inc_ACS,76782.0
19019,ForeignBornPct,1.40790368,NumCivEmployed,10374.0,Median_HH_Inc_ACS,71024.0
19021,ForeignBornPct,20.58582252,NumCivEmployed,10345.0,Median_HH_Inc_ACS,53645.0
19023,ForeignBornPct,1.553290341,NumCivEmployed,6831.0,Median_HH_Inc_ACS,61109.0
19025,ForeignBornPct,1.345111423,NumCivEmployed,4197.0,Median_HH_Inc_ACS,60434.0
19027,ForeignBornPct,1.864521102,NumCivEmployed,10832.0,Median_HH_Inc_ACS,61157.0
19029,ForeignBornPct,1.588387293,NumCivEmployed,6456.0,Median_HH_Inc_ACS,55395.0
19031,ForeignBornPct,1.632962042,NumCivEmployed,9653.0,Median_HH_Inc_ACS,72714.0
19033,ForeignBornPct,1.928910501,NumCivEmployed,22462.0,Median_HH_Inc_ACS,58271.0
19035,ForeignBornPct,2.438393934,NumCivEmployed,5981.0,Median_HH_Inc_ACS,59881.0
19037,ForeignBornPct,1.30604775,NumCivEmployed,6417.0,Median_HH_Inc_ACS,67146.0
19039,ForeignBornPct,6.748151192,NumCivEmployed,4441.0,Median_HH_Inc_ACS,58617.0
19041,ForeignBornPct,1.419865935,NumCivEmployed,8141.0,Median_HH_Inc_ACS,52307.0
19043,ForeignBornPct,1.746928318,NumCivEmployed,8750.0,Median_HH_Inc_ACS,58148.0
19045,ForeignBornPct,1.313614802,NumCivEmployed,21508.0,Median_HH_Inc_ACS,56345.0
19047,ForeignBornPct,16.92540018,NumCivEmployed,7658.0,Median_HH_Inc_ACS,55552.0
19049,ForeignBornPct,9.036892882,NumCivEmployed,53329.0,Median_HH_Inc_ACS,93492.0
19051,ForeignBornPct,1.555261416,NumCivEmployed,4152.0,Median_HH_Inc_ACS,76755.0
19053,ForeignBornPct,2.137859549,NumCivEmployed,3536.0,Median_HH_Inc_ACS,52753.0
19055,ForeignBornPct,0.451222298,NumCivEmployed,9528.0,Median_HH_Inc_ACS,69319.0
19057,ForeignBornPct,1.970872047,NumCivEmployed,18827.0,Median_HH_Inc_ACS,54318.0
19059,ForeignBornPct,2.024406934,NumCivEmployed,9279.0,Median_HH_Inc_ACS,65215.0
19061,ForeignBornPct,2.778481462,NumCivEmployed,51166.0,Median_HH_Inc_ACS,68198.0
19063,ForeignBornPct,5.607972013,NumCivEmployed,4769.0,Median_HH_Inc_ACS,58357.0
19065,ForeignBornPct,1.506485548,NumCivEmployed,9476.0,Median_HH_Inc_ACS,50973.0
19067,ForeignBornPct,3.783818275,NumCivEmployed,7790.0,Median_HH_Inc_ACS,55827.0
19069,ForeignBornPct,5.021877486,NumCivEmployed,4614.0,Median_HH_Inc_ACS,59019.0
19071,ForeignBornPct,0.984780663,NumCivEmployed,3130.0,Median_HH_Inc_ACS,63611.0
19073,ForeignBornPct,1.540029442,NumCivEmployed,4288.0,Median_HH_Inc_ACS,52768.0
19075,ForeignBornPct,1.5807393,NumCivEmployed,6217.0,Median_HH_Inc_ACS,74552.0
19077,ForeignBornPct,1.669968865,NumCivEmployed,5303.0,Median_HH_Inc_ACS,67625.0
19079,ForeignBornPct,3.635639886,NumCivEmployed,7168.0,Median_HH_Inc_ACS,62183.0
19081,ForeignBornPct,1.559472179,NumCivEmployed,5733.0,Median_HH_Inc_ACS,64730.0
19083,ForeignBornPct,3.177031241,NumCivEmployed,8462.0,Median_HH_Inc_ACS,58845.0
19085,ForeignBornPct,0.548358352,NumCivEmployed,7330.0,Median_HH_Inc_ACS,67950.0
19087,ForeignBornPct,3.992581023,NumCivEmployed,9520.0,Median_HH_Inc_ACS,58767.0
19089,ForeignBornPct,1.057529611,NumCivEmployed,4765.0,Median_HH_Inc_ACS,60387.0
19091,ForeignBornPct,2.941176471,NumCivEmployed,4741.0,Median_HH_Inc_ACS,60008.0
19093,ForeignBornPct,1.332569136,NumCivEmployed,3566.0,Median_HH_Inc_ACS,57266.0
19095,ForeignBornPct,0.994215474,NumCivEmployed,8647.0,Median_HH_Inc_ACS,64720.0
19097,ForeignBornPct,1.051335966,NumCivEmployed,9512.0,Median_HH_Inc_ACS,65541.0
19099,ForeignBornPct,2.26609351,NumCivEmployed,18043.0,Median_HH_Inc_ACS,63182.0
19101,ForeignBornPct,12.02827212,NumCivEmployed,7368.0,Median_HH_Inc_ACS,47950.0
19103,ForeignBornPct,10.83097877,NumCivEmployed,83987.0,Median_HH_Inc_ACS,67414.0
19105,ForeignBornPct,0.759187621,NumCivEmployed,9969.0,Median_HH_Inc_ACS,63279.0
19107,ForeignBornPct,0.975124378,NumCivEmployed,4612.0,Median_HH_Inc_ACS,54233.0
19109,ForeignBornPct,1.841732443,NumCivEmployed,7069.0,Median_HH_Inc_ACS,59878.0
19111,ForeignBornPct,1.630886016,NumCivEmployed,15409.0,Median_HH_Inc_ACS,54258.0
19113,ForeignBornPct,4.985409092,NumCivEmployed,121069.0,Median_HH_Inc_ACS,70360.0
19115,ForeignBornPct,9.585896612,NumCivEmployed,5427.0,Median_HH_Inc_ACS,65867.0
19117,ForeignBornPct,2.832369942,NumCivEmployed,4045.0,Median_HH_Inc_ACS,55297.0
19119,ForeignBornPct,1.899104827,NumCivEmployed,6026.0,Median_HH_Inc_ACS,69113.0
19121,ForeignBornPct,1.285487998,NumCivEmployed,8959.0,Median_HH_Inc_ACS,79306.0
19123,ForeignBornPct,1.848002892,NumCivEmployed,11102.0,Median_HH_Inc_ACS,60617.0
19125,ForeignBornPct,2.156915611,NumCivEmployed,16640.0,Median_HH_Inc_ACS,66822.0
19127,ForeignBornPct,13.18733338,NumCivEmployed,19220.0,Median_HH_Inc_ACS,63591.0
19129,ForeignBornPct,1.303042707,NumCivEmployed,7143.0,Median_HH_Inc_ACS,77926.0
19131,ForeignBornPct,1.634049022,NumCivEmployed,5676.0,Median_HH_Inc_ACS,60991.0
19133,ForeignBornPct,0.412276684,NumCivEmployed,4159.0,Median_HH_Inc_ACS,56107.0
19135,ForeignBornPct,1.317696666,NumCivEmployed,3667.0,Median_HH_Inc_ACS,69929.0
19137,ForeignBornPct,0.648784739,NumCivEmployed,4759.0,Median_HH_Inc_ACS,56971.0
19139,ForeignBornPct,6.844362035,NumCivEmployed,21323.0,Median_HH_Inc_ACS,61547.0
19141,ForeignBornPct,2.454204682,NumCivEmployed,7150.0,Median_HH_Inc_ACS,62292.0
19143,ForeignBornPct,5.236705577,NumCivEmployed,3106.0,Median_HH_Inc_ACS,65242.0
19145,ForeignBornPct,1.514754098,NumCivEmployed,6921.0,Median_HH_Inc_ACS,52108.0
19147,ForeignBornPct,2.389951089,NumCivEmployed,4622.0,Median_HH_Inc_ACS,59988.0
19149,ForeignBornPct,3.644834201,NumCivEmployed,13501.0,Median_HH_Inc_ACS,74239.0
19151,ForeignBornPct,2.665350444,NumCivEmployed,3385.0,Median_HH_Inc_ACS,56350.0
19153,ForeignBornPct,9.436231644,NumCivEmployed,259529.0,Median_HH_Inc_ACS,73015.0
19155,ForeignBornPct,3.994827457,NumCivEmployed,45998.0,Median_HH_Inc_ACS,63840.0
19157,ForeignBornPct,2.657290101,NumCivEmployed,9201.0,Median_HH_Inc_ACS,56080.0
19159,ForeignBornPct,0.59084195,NumCivEmployed,2183.0,Median_HH_Inc_ACS,57700.0
19161,ForeignBornPct,1.69905382,NumCivEmployed,4927.0,Median_HH_Inc_ACS,61040.0
19163,ForeignBornPct,4.198197164,NumCivEmployed,86591.0,Median_HH_Inc_ACS,67675.0
19165,ForeignBornPct,1.974468085,NumCivEmployed,6155.0,Median_HH_Inc_ACS,62222.0
19167,ForeignBornPct,5.834993127,NumCivEmployed,19160.0,Median_HH_Inc_ACS,78179.0
19169,ForeignBornPct,9.238986403,NumCivEmployed,51331.0,Median_HH_Inc_ACS,62578.0
19171,ForeignBornPct,5.439428538,NumCivEmployed,8250.0,Median_HH_Inc_ACS,59794.0
19173,ForeignBornPct,4.720161834,NumCivEmployed,2936.0,Median_HH_Inc_ACS,59528.0
19175,ForeignBornPct,1.94373821,NumCivEmployed,5669.0,Median_HH_Inc_ACS,52321.0
19177,ForeignBornPct,1.347971095,NumCivEmployed,3065.0,Median_HH_Inc_ACS,53218.0
19179,ForeignBornPct,7.370625018,NumCivEmployed,16316.0,Median_HH_Inc_ACS,51222.0
19181,ForeignBornPct,1.637036751,NumCivEmployed,27726.0,Median_HH_Inc_ACS,85189.0
19183,ForeignBornPct,3.587125416,NumCivEmployed,11807.0,Median_HH_Inc_ACS,66908.0
19185,ForeignBornPct,0.999384994,NumCivEmployed,2860.0,Median_HH_Inc_ACS,53039.0
19187,ForeignBornPct,2.621652207,NumCivEmployed,17548.0,Median_HH_Inc_ACS,56934.0
19189,ForeignBornPct,3.10900121,NumCivEmployed,5508.0,Median_HH_Inc_ACS,56578.0
19191,ForeignBornPct,2.184079602,NumCivEmployed,11151.0,Median_HH_Inc_ACS,65330.0
19193,ForeignBornPct,9.463188141,NumCivEmployed,52918.0,Median_HH_Inc_ACS,63061.0
19195,ForeignBornPct,0.724832215,NumCivEmployed,3930.0,Median_HH_Inc_ACS,63795.0
19197,ForeignBornPct,4.083834181,NumCivEmployed,5807.0,Median_HH_Inc_ACS,55395.0
20000,ForeignBornPct,6.994136283,NumCivEmployed,1450216.0,Median_HH_Inc_ACS,64521.0
20001,ForeignBornPct,2.8191447,NumCivEmployed,5865.0,Median_HH_Inc_ACS,51840.0
20003,ForeignBornPct,0.67948718,NumCivEmployed,3362.0,Median_HH_Inc_ACS,56315.0
20005,ForeignBornPct,2.099865706,NumCivEmployed,7962.0,Median_HH_Inc_ACS,52243.0
20007,ForeignBornPct,1.938726664,NumCivEmployed,2015.0,Median_HH_Inc_ACS,52984.0
20009,ForeignBornPct,5.613038743,NumCivEmployed,12556.0,Median_HH_Inc_ACS,50077.0
20011,ForeignBornPct,1.380985427,NumCivEmployed,6365.0,Median_HH_Inc_ACS,49951.0
20013,ForeignBornPct,0.451112044,NumCivEmployed,4426.0,Median_HH_Inc_ACS,52314.0
20015,ForeignBornPct,3.001305561,NumCivEmployed,30858.0,Median_HH_Inc_ACS,71651.0
20017,ForeignBornPct,2.787456446,NumCivEmployed,1205.0,Median_HH_Inc_ACS,49453.0
20019,ForeignBornPct,0.67766647,NumCivEmployed,1289.0,Median_HH_Inc_ACS,46170.0
20021,ForeignBornPct,0.902240222,NumCivEmployed,8737.0,Median_HH_Inc_ACS,47298.0
20023,ForeignBornPct,4.722327163,NumCivEmployed,1225.0,Median_HH_Inc_ACS,45039.0
20025,ForeignBornPct,2.056168506,NumCivEmployed,925.0,Median_HH_Inc_ACS,55556.0
20027,ForeignBornPct,0.742115028,NumCivEmployed,3672.0,Median_HH_Inc_ACS,52716.0
20029,ForeignBornPct,1.781564679,NumCivEmployed,4321.0,Median_HH_Inc_ACS,53110.0
20031,ForeignBornPct,1.124267432,NumCivEmployed,4001.0,Median_HH_Inc_ACS,63167.0
20033,ForeignBornPct,0.718629077,NumCivEmployed,899.0,Median_HH_Inc_ACS,49333.0
20035,ForeignBornPct,3.615289482,NumCivEmployed,15158.0,Median_HH_Inc_ACS,51732.0
20037,ForeignBornPct,2.885847558,NumCivEmployed,19144.0,Median_HH_Inc_ACS,45191.0
20039,ForeignBornPct,1.468481375,NumCivEmployed,1353.0,Median_HH_Inc_ACS,46733.0
20041,ForeignBornPct,1.276114581,NumCivEmployed,9073.0,Median_HH_Inc_ACS,59400.0
20043,ForeignBornPct,0.728573321,NumCivEmployed,3757.0,Median_HH_Inc_ACS,54792.0
20045,ForeignBornPct,6.583536945,NumCivEmployed,66684.0,Median_HH_Inc_ACS,62594.0
20047,ForeignBornPct,8.725523875,NumCivEmployed,1332.0,Median_HH_Inc_ACS,49679.0
20049,ForeignBornPct,0.446066505,NumCivEmployed,957.0,Median_HH_Inc_ACS,45660.0
20051,ForeignBornPct,2.938427993,NumCivEmployed,16242.0,Median_HH_Inc_ACS,54858.0
20053,ForeignBornPct,1.655473997,NumCivEmployed,2728.0,Median_HH_Inc_ACS,55318.0
20055,ForeignBornPct,22.25468204,NumCivEmployed,19301.0,Median_HH_Inc_ACS,61374.0
20057,ForeignBornPct,23.88601638,NumCivEmployed,17219.0,Median_HH_Inc_ACS,59578.0
20059,ForeignBornPct,2.358108889,NumCivEmployed,13206.0,Median_HH_Inc_ACS,63996.0
20061,ForeignBornPct,7.854521553,NumCivEmployed,13392.0,Median_HH_Inc_ACS,54664.0
20063,ForeignBornPct,1.694304254,NumCivEmployed,1274.0,Median_HH_Inc_ACS,53226.0
20065,ForeignBornPct,0.900163666,NumCivEmployed,1217.0,Median_HH_Inc_ACS,44091.0
20067,ForeignBornPct,20.53835801,NumCivEmployed,3254.0,Median_HH_Inc_ACS,60417.0
20069,ForeignBornPct,11.90559441,NumCivEmployed,2908.0,Median_HH_Inc_ACS,70321.0
20071,ForeignBornPct,10.26252983,NumCivEmployed,686.0,Median_HH_Inc_ACS,57281.0
20073,ForeignBornPct,0.810051248,NumCivEmployed,2875.0,Median_HH_Inc_ACS,46783.0
20075,ForeignBornPct,17.65163297,NumCivEmployed,1253.0,Median_HH_Inc_ACS,48333.0
20077,ForeignBornPct,1.701357466,NumCivEmployed,2238.0,Median_HH_Inc_ACS,52188.0
20079,ForeignBornPct,2.420161148,NumCivEmployed,17001.0,Median_HH_Inc_ACS,60653.0
20081,ForeignBornPct,21.98264528,NumCivEmployed,1844.0,Median_HH_Inc_ACS,58841.0
20083,ForeignBornPct,2.917341977,NumCivEmployed,933.0,Median_HH_Inc_ACS,62902.0
20085,ForeignBornPct,2.099796794,NumCivEmployed,6274.0,Median_HH_Inc_ACS,62023.0
20087,ForeignBornPct,0.864553314,NumCivEmployed,9297.0,Median_HH_Inc_ACS,72270.0
20089,ForeignBornPct,0.854116843,NumCivEmployed,1240.0,Median_HH_Inc_ACS,45655.0
20091,ForeignBornPct,8.966477954,NumCivEmployed,332032.0,Median_HH_Inc_ACS,96059.0
20093,ForeignBornPct,12.34137845,NumCivEmployed,1800.0,Median_HH_Inc_ACS,61406.0
20095,ForeignBornPct,1.267511674,NumCivEmployed,3599.0,Median_HH_Inc_ACS,54852.0
20097,ForeignBornPct,2.360602361,NumCivEmployed,1203.0,Median_HH_Inc_ACS,61406.0
20099,ForeignBornPct,0.825833251,NumCivEmployed,9283.0,Median_HH_Inc_ACS,51425.0
20101,ForeignBornPct,4.521276596,NumCivEmployed,844.0,Median_HH_Inc_ACS,44219.0
20103,ForeignBornPct,2.780603179,NumCivEmployed,35226.0,Median_HH_Inc_ACS,80853.0
20105,ForeignBornPct,0.474254743,NumCivEmployed,1420.0,Median_HH_Inc_ACS,48457.0
20107,ForeignBornPct,0.931002379,NumCivEmployed,4216.0,Median_HH_Inc_ACS,52339.0
20109,ForeignBornPct,2.80878646,NumCivEmployed,1439.0,Median_HH_Inc_ACS,62202.0
20111,ForeignBornPct,10.31313819,NumCivEmployed,17237.0,Median_HH_Inc_ACS,52591.0
20113,ForeignBornPct,2.285505173,NumCivEmployed,15226.0,Median_HH_Inc_ACS,63816.0
20115,ForeignBornPct,1.246105919,NumCivEmployed,5674.0,Median_HH_Inc_ACS,54679.0
20117,ForeignBornPct,0.630315158,NumCivEmployed,4986.0,Median_HH_Inc_ACS,58750.0
20119,ForeignBornPct,11.12741502,NumCivEmployed,2025.0,Median_HH_Inc_ACS,66042.0
20121,ForeignBornPct,1.180522845,NumCivEmployed,17144.0,Median_HH_Inc_ACS,79211.0
20123,ForeignBornPct,1.053704963,NumCivEmployed,2672.0,Median_HH_Inc_ACS,49250.0
20125,ForeignBornPct,1.603585972,NumCivEmployed,13987.0,Median_HH_Inc_ACS,47697.0
20127,ForeignBornPct,2.547889158,NumCivEmployed,2722.0,Median_HH_Inc_ACS,50242.0
20129,ForeignBornPct,9.620991254,NumCivEmployed,1209.0,Median_HH_Inc_ACS,51447.0
20131,ForeignBornPct,0.715896832,NumCivEmployed,5016.0,Median_HH_Inc_ACS,65177.0
20133,ForeignBornPct,2.505337185,NumCivEmployed,7156.0,Median_HH_Inc_ACS,54479.0
20135,ForeignBornPct,6.109679794,NumCivEmployed,1448.0,Median_HH_Inc_ACS,63241.0
20137,ForeignBornPct,1.466006964,NumCivEmployed,2259.0,Median_HH_Inc_ACS,49326.0
20139,ForeignBornPct,1.201695023,NumCivEmployed,7499.0,Median_HH_Inc_ACS,61702.0
20141,ForeignBornPct,1.025056948,NumCivEmployed,1776.0,Median_HH_Inc_ACS,55551.0
20143,ForeignBornPct,1.073035653,NumCivEmployed,2807.0,Median_HH_Inc_ACS,57455.0
20145,ForeignBornPct,1.651982379,NumCivEmployed,2801.0,Median_HH_Inc_ACS,50988.0
20147,ForeignBornPct,1.214655516,NumCivEmployed,2399.0,Median_HH_Inc_ACS,53919.0
20149,ForeignBornPct,1.646599155,NumCivEmployed,11869.0,Median_HH_Inc_ACS,76089.0
20151,ForeignBornPct,1.726742931,NumCivEmployed,4563.0,Median_HH_Inc_ACS,57109.0
20153,ForeignBornPct,2.923745555,NumCivEmployed,1381.0,Median_HH_Inc_ACS,58590.0
20155,ForeignBornPct,1.910715149,NumCivEmployed,29436.0,Median_HH_Inc_ACS,53359.0
20157,ForeignBornPct,0.93477799,NumCivEmployed,2198.0,Median_HH_Inc_ACS,50268.0
20159,ForeignBornPct,4.617497887,NumCivEmployed,4614.0,Median_HH_Inc_ACS,56379.0
20161,ForeignBornPct,6.944712267,NumCivEmployed,36714.0,Median_HH_Inc_ACS,53296.0
20163,ForeignBornPct,0.462311558,NumCivEmployed,2405.0,Median_HH_Inc_ACS,55000.0
20165,ForeignBornPct,0.936524454,NumCivEmployed,1429.0,Median_HH_Inc_ACS,50714.0
20167,ForeignBornPct,1.289461983,NumCivEmployed,3123.0,Median_HH_Inc_ACS,52108.0
20169,ForeignBornPct,4.691235426,NumCivEmployed,27744.0,Median_HH_Inc_ACS,55175.0
20171,ForeignBornPct,8.15417393,NumCivEmployed,2711.0,Median_HH_Inc_ACS,46583.0
20173,ForeignBornPct,8.37555503,NumCivEmployed,249811.0,Median_HH_Inc_ACS,60593.0
20175,ForeignBornPct,28.95198668,NumCivEmployed,10834.0,Median_HH_Inc_ACS,51809.0
20177,ForeignBornPct,4.073654169,NumCivEmployed,85274.0,Median_HH_Inc_ACS,59848.0
20179,ForeignBornPct,2.236681578,NumCivEmployed,1375.0,Median_HH_Inc_ACS,68952.0
20181,ForeignBornPct,3.83906119,NumCivEmployed,2976.0,Median_HH_Inc_ACS,58830.0
20183,ForeignBornPct,0.390189521,NumCivEmployed,1678.0,Median_HH_Inc_ACS,48051.0
20185,ForeignBornPct,5.017048222,NumCivEmployed,1958.0,Median_HH_Inc_ACS,54188.0
20187,ForeignBornPct,11.68582375,NumCivEmployed,934.0,Median_HH_Inc_ACS,60607.0
20189,ForeignBornPct,12.83834586,NumCivEmployed,2369.0,Median_HH_Inc_ACS,61267.0
20191,ForeignBornPct,1.380347742,NumCivEmployed,9938.0,Median_HH_Inc_ACS,54854.0
20193,ForeignBornPct,4.922804353,NumCivEmployed,4133.0,Median_HH_Inc_ACS,69844.0
20195,ForeignBornPct,0.530973451,NumCivEmployed,1472.0,Median_HH_Inc_ACS,78529.0
20197,ForeignBornPct,0.93009737,NumCivEmployed,3320.0,Median_HH_Inc_ACS,66589.0
20199,ForeignBornPct,2.419882276,NumCivEmployed,722.0,Median_HH_Inc_ACS,56538.0
20201,ForeignBornPct,3.344783945,NumCivEmployed,2542.0,Median_HH_Inc_ACS,53491.0
20203,ForeignBornPct,8.790697674,NumCivEmployed,1020.0,Median_HH_Inc_ACS,63306.0
20205,ForeignBornPct,0.941122461,NumCivEmployed,3906.0,Median_HH_Inc_ACS,52514.0
20207,ForeignBornPct,0.506008855,NumCivEmployed,1289.0,Median_HH_Inc_ACS,45234.0
20209,ForeignBornPct,16.20359644,NumCivEmployed,77850.0,Median_HH_Inc_ACS,52366.0
21000,ForeignBornPct,4.04624599,NumCivEmployed,2009185.0,Median_HH_Inc_ACS,55454.0
21001,ForeignBornPct,2.246176721,NumCivEmployed,7640.0,Median_HH_Inc_ACS,46652.0
21003,ForeignBornPct,1.921956902,NumCivEmployed,8610.0,Median_HH_Inc_ACS,47495.0
21005,ForeignBornPct,1.387126787,NumCivEmployed,10812.0,Median_HH_Inc_ACS,59887.0
21007,ForeignBornPct,1.11338623,NumCivEmployed,3242.0,Median_HH_Inc_ACS,52695.0
21009,ForeignBornPct,2.290128058,NumCivEmployed,18211.0,Median_HH_Inc_ACS,44254.0
